"","p4","p26","p3_1","p3_4","p8_1","p5","p32"
"1606",0,25,2,2,0,0,0
"1607",5,30,1,2,2,4,0
"1608",4,60,1,2,2,4,0
"1609",4,30,1,2,1,3,0
"1610",3,30,1,1,2,4,0
"1611",2,10,1,2,2,4,0
"1612",0,10,2,1,0,0,0
"1613",0,10,2,2,0,0,0
"1614",0,0,2,2,0,0,3
"1615",0,10,2,2,0,0,0
"1616",1,30,1,2,1,4,0
"1617",5,20,1,2,2,4,0
"1618",0,0,2,2,0,0,3
"1619",0,0,0,0,0,0,0
"1620",1,60,1,1,2,4,0
"1621",1,30,1,2,2,3,0
"1622",1,10,1,1,1,5,0
"1623",3,20,1,2,2,4,0
"1624",10,120,1,2,2,1,0
"1625",1,15,1,2,1,3,0
"1626",1,60,1,2,2,5,0
"1627",0,15,2,2,0,0,0
"1628",5,120,1,2,2,4,0
"1629",1,120,1,2,2,5,0
"1630",0,0,0,0,0,0,0
"1631",0,0,2,2,0,0,5
"1632",10,30,1,2,2,3,0
"1633",0,0,2,2,0,0,3
"1634",5,30,1,1,2,4,0
"1635",2,30,1,2,2,3,0
"1636",4,180,1,2,2,2,0
"1637",5,40,1,2,2,3,0
"1638",0,20,2,2,0,0,0
"1639",3,30,1,2,2,4,0
"1640",0,0,2,2,0,0,3
"1641",0,0,2,2,0,0,2
"1642",0,0,2,2,0,0,3
"1643",0,20,2,2,0,0,0
"1644",0,0,2,2,0,0,2
"1645",0,60,2,2,0,0,0
"1646",4,180,1,2,2,3,0
"1647",0,0,2,2,0,0,3
"1648",6,60,1,1,1,2,0
"1649",1,60,1,2,2,2,0
"1650",3,60,1,2,1,2,0
"1651",0,0,2,2,0,0,2
"1652",4,30,1,2,2,1,0
"1653",0,30,2,2,0,0,0
"1654",0,0,2,2,0,0,3
"1655",3,30,1,2,2,3,0
"1656",0,30,2,2,0,0,0
"1657",0,0,2,2,0,0,3
"1658",0,0,2,2,0,0,3
"1659",2,30,1,2,2,4,0
"1660",5,60,1,1,2,4,0
"1661",0,0,2,2,0,0,2
"1662",0,0,2,2,0,0,3
"1663",8,60,1,2,1,2,0
"1664",12,120,1,2,2,3,0
"1665",0,0,2,2,0,0,2
"1666",0,0,2,2,0,0,1
"1667",0,0,0,0,0,0,0
"1668",0,30,2,2,0,0,0
"1669",0,20,2,2,0,0,0
"1670",0,0,2,2,0,0,5
"1671",0,60,2,2,0,0,0
"1672",70,180,1,1,1,4,0
"1673",0,5,2,2,0,0,0
"1674",0,120,2,2,0,0,0
"1675",0,10,2,2,0,0,0
"1676",0,30,2,2,0,0,0
"1677",2,30,1,1,2,4,0
"1678",0,30,2,2,0,0,0
"1679",0,0,2,2,0,0,3
"1680",0,0,2,2,0,0,1
"1681",0,30,2,2,0,0,0
"1682",0,0,2,2,0,0,5
"1683",0,20,2,2,0,0,0
"1684",0,30,2,2,0,0,0
"1685",4,40,1,2,1,2,0
"1686",3,45,1,2,2,2,0
"1687",0,20,2,2,0,0,0
"1688",1,45,1,2,2,5,0
"1689",0,10,2,2,0,0,0
"1690",0,20,2,2,0,0,0
"1691",1,20,1,2,2,5,0
"1692",0,0,2,2,0,0,5
"1693",10,45,1,2,2,2,0
"1694",0,40,2,2,0,0,0
"1695",0,0,2,2,0,0,1
"1696",12,120,1,2,1,4,0
"1697",0,0,2,2,0,0,3
"1698",3,30,1,2,2,3,0
"1699",0,0,2,2,0,0,3
"1700",1,60,1,2,2,4,0
"1701",0,0,2,2,0,0,5
"1702",0,0,2,2,0,0,1
"1703",0,0,2,2,0,0,1
"1704",0,30,2,2,0,0,0
"1705",30,120,1,1,2,4,0
"1706",0,30,2,2,0,0,0
"1707",1,20,1,2,2,4,0
"1708",0,30,2,2,0,0,0
"1709",0,0,2,2,0,0,1
"1710",0,30,2,2,0,0,0
"1711",0,0,2,2,0,0,3
"1712",5,240,1,2,2,3,0
"1713",0,10,2,2,0,0,0
"1714",2,30,1,2,1,1,0
"1715",5,60,1,2,1,1,0
"1716",3,120,1,2,2,4,0
"1717",1,40,1,2,2,5,0
"1718",7,30,1,1,2,4,0
"1719",1,60,1,2,2,4,0
"1720",5,30,1,2,2,3,0
"1721",2,40,1,2,2,3,0
"1722",0,15,2,2,0,0,0
"1723",0,0,2,2,0,0,1
"1724",0,30,2,2,0,0,0
"1725",0,30,2,2,0,0,0
"1726",0,5,2,2,0,0,0
"1727",0,10,2,2,0,0,0
"1728",0,0,2,2,0,0,3
"1729",7,40,1,2,2,4,0
"1730",3,40,1,2,2,3,0
"1731",0,10,2,2,0,0,0
"1732",1,10,1,2,2,4,0
"1733",2,15,1,2,2,2,0
"1734",0,15,2,2,0,0,0
"1735",0,60,2,2,0,0,0
"1736",7,30,1,2,1,2,0
"1737",1,15,1,2,2,5,0
"1738",0,60,2,2,0,0,0
"1739",0,5,2,2,0,0,0
"1740",0,10,2,2,0,0,0
"1741",9,40,1,1,2,4,0
"1742",0,10,2,2,0,0,0
"1743",3,60,1,2,2,1,0
"1744",0,40,2,2,0,0,0
"1745",3,30,1,1,2,2,0
"1746",0,0,2,2,0,0,1
"1747",3,30,1,2,1,3,0
"1748",1,20,1,2,1,4,0
"1749",1,10,1,2,2,3,0
"1750",0,0,2,2,0,0,5
"1751",0,30,2,1,0,0,0
"1752",0,20,2,2,0,0,0
"1753",1,20,1,2,1,5,0
"1754",0,0,0,0,0,0,0
"1755",0,10,2,2,0,0,0
"1756",1,30,1,2,2,3,0
"1757",1,30,1,2,1,2,0
"1758",1,30,1,2,2,2,0
"1759",3,30,1,2,2,5,0
"1760",1,15,1,2,2,3,0
"1761",8,60,1,2,1,4,0
"1762",6,30,1,2,2,4,0
"1763",1,60,1,2,2,3,0
"1764",3,15,1,2,2,4,0
"1765",65,30,1,1,1,4,0
"1766",1,15,1,2,2,5,0
"1767",1,10,1,2,2,4,0
"1768",0,30,2,2,0,0,0
"1769",1,30,1,2,2,1,0
"1770",0,60,2,2,0,0,0
"1771",1,30,1,2,1,5,0
"1772",0,10,2,2,0,0,0
"1773",3,20,1,2,2,5,0
"1774",1,15,1,2,2,5,0
"1775",1,20,1,2,2,5,0
"1776",20,60,1,2,2,2,0
"1777",1,60,1,2,2,4,0
"1778",5,40,1,2,2,3,0
"1779",0,15,2,2,0,0,0
"1780",5,10,1,2,1,1,0
"1781",0,0,2,2,0,0,5
"1782",1,60,1,2,2,3,0
"1783",2,60,1,2,2,4,0
"1784",2,10,1,2,2,4,0
"1785",1,10,1,2,2,5,0
"1786",1,20,1,2,1,5,0
"1787",0,10,2,2,0,0,0
"1788",2,20,1,2,2,5,0
"1789",3,30,1,2,2,1,0
"1790",0,15,2,2,0,0,0
"1791",0,15,2,2,0,0,0
"1792",2,45,1,2,2,2,0
"1793",0,120,2,2,0,0,0
"1794",0,0,2,2,0,0,3
"1795",0,0,2,2,0,0,3
"1796",0,10,2,2,0,0,0
"1797",0,20,2,2,0,0,0
"1798",0,0,2,2,0,0,2
"1799",0,45,2,2,0,0,0
"1800",0,0,2,2,0,0,2
"1801",0,20,2,2,0,0,0
"1802",0,0,2,2,0,0,1
"1803",0,0,2,2,0,0,3
"1804",0,10,2,2,0,0,0
"1805",0,29,2,2,0,0,0
"1806",0,20,2,2,0,0,0
"1807",1,60,1,2,2,5,0
"1808",0,0,2,2,0,0,1
"1809",0,20,2,2,0,0,0
"1810",3,120,1,2,1,2,0
"1811",0,0,2,2,0,0,3
"1812",2,30,1,2,1,2,0
"1813",0,15,2,2,0,0,0
"1814",0,0,2,2,0,0,3
"1815",0,20,2,2,0,0,0
"1816",0,0,2,2,0,0,1
"1817",0,30,2,2,0,0,0
"1818",0,60,2,2,0,0,0
"1819",0,0,2,2,0,0,2
"1820",0,0,2,2,0,0,3
"1821",0,0,2,2,0,0,2
"1822",0,30,2,1,0,0,0
"1823",1,20,1,2,2,5,0
"1824",1,30,1,2,1,4,0
"1825",2,20,1,2,1,1,0
"1826",3,20,1,2,2,2,0
"1827",1,20,1,2,1,3,0
"1828",2,120,1,2,1,4,0
"1829",0,120,2,2,0,0,0
"1830",0,25,2,2,0,0,0
"1831",0,0,2,2,0,0,1
"1832",20,180,1,2,2,3,0
"1833",0,0,2,2,0,0,5
"1834",0,0,2,2,0,0,3
"1835",0,0,2,2,0,0,3
"1836",1,30,1,2,2,4,0
"1837",0,0,2,2,0,0,5
"1838",0,10,2,2,0,0,0
"1839",5,120,1,2,1,1,0
"1840",0,10,2,2,0,0,0
"1841",0,0,0,0,0,0,0
"1842",0,0,2,2,0,0,4
"1843",4,20,1,1,2,4,0
"1844",1,60,1,2,2,4,0
"1845",0,20,2,2,0,0,0
"1846",2,60,1,2,2,3,0
"1847",0,60,2,2,0,0,0
"1848",1,30,1,2,1,2,0
"1849",1,60,1,2,2,5,0
"1850",2,20,1,1,2,4,0
"1851",1,30,1,2,2,4,0
"1852",0,15,2,2,0,0,0
"1853",2,10,1,2,2,4,0
"1854",0,30,2,2,0,0,0
"1855",0,0,2,2,0,0,3
"1856",2,120,1,2,1,4,0
"1857",0,10,2,2,0,0,0
"1858",0,0,2,2,0,0,1
"1859",0,0,2,2,0,0,3
"1860",1,30,1,1,2,5,0
"1861",2,90,1,2,1,1,0
"1862",0,0,2,2,0,0,3
"1863",3,45,1,2,2,3,0
"1864",15,120,1,2,2,4,0
"1865",10,60,1,2,2,2,0
"1866",2,30,1,1,2,4,0
"1867",0,0,2,2,0,0,1
"1868",0,0,2,2,0,0,1
"1869",0,0,2,2,0,0,3
"1870",1,90,1,2,2,4,0
"1871",0,0,2,2,0,0,5
"1872",0,0,2,2,0,0,1
"1873",3,60,1,2,2,4,0
"1874",0,0,2,2,0,0,3
"1875",1,20,1,2,2,4,0
"1876",0,20,2,2,0,0,0
"1877",2,40,1,2,2,4,0
"1878",4,30,1,1,1,4,0
"1879",0,0,2,2,0,0,3
"1880",3,30,1,2,2,3,0
"1881",4,50,1,2,2,4,0
"1882",1,30,1,2,2,3,0
"1883",0,90,2,2,0,0,0
"1884",3,40,1,2,2,3,0
"1885",2,30,1,2,2,4,0
"1886",5,90,1,2,1,2,0
"1887",0,40,2,2,0,0,0
"1888",2,60,1,2,2,4,0
"1889",0,0,2,2,0,0,1
"1890",5,20,1,2,1,4,0
"1891",0,0,2,2,0,0,1
"1892",0,30,2,2,0,0,0
"1893",3,60,1,2,2,4,0
"1894",3,50,1,2,2,4,0
"1895",3,60,1,2,2,3,0
"1896",0,30,2,2,0,0,0
"1897",0,0,2,2,0,0,1
"1898",0,0,2,2,0,0,1
"1899",0,0,2,2,0,0,3
"1900",3,40,1,2,2,4,0
"1901",2,30,1,2,2,2,0
"1902",0,10,2,2,0,0,0
"1903",4,60,1,2,2,4,0
"1904",0,0,2,2,0,0,1
"1905",0,35,2,2,0,0,0
"1906",1,60,1,2,2,4,0
"1907",1,30,1,2,2,5,0
"1908",0,0,0,0,0,0,0
"1909",0,0,0,0,0,0,0
"1910",0,20,2,2,0,0,0
"1911",0,40,2,2,0,0,0
"1912",2,30,1,2,2,4,0
"1913",0,0,2,2,0,0,1
"1914",0,10,2,1,0,0,0
"1915",2,25,1,2,1,4,0
"1916",5,80,1,2,2,3,0
"1917",4,45,1,2,2,3,0
"1918",1,30,1,2,2,5,0
"1919",0,0,2,2,0,0,5
"1920",4,60,1,2,2,4,0
"1921",2,40,1,2,2,4,0
"1922",0,0,2,2,0,0,2
"1923",3,30,1,1,2,4,0
"1924",0,30,2,2,0,0,0
"1925",1,15,1,1,1,4,0
"1926",5,60,1,2,1,4,0
"1927",0,0,2,2,0,0,1
"1928",2,30,1,2,1,4,0
"1929",0,30,2,2,0,0,0
"1930",1,120,1,2,2,5,0
"1931",2,15,1,2,1,4,0
"1932",0,0,2,2,0,0,3
"1933",0,6,2,2,0,0,0
"1934",4,15,1,1,1,2,0
"1935",0,15,2,2,0,0,0
"1936",0,0,2,2,0,0,3
"1937",0,0,2,2,0,0,1
"1938",0,0,2,2,0,0,3
"1939",20,60,1,2,2,3,0
"1940",0,15,2,1,0,0,0
"1941",0,0,2,2,0,0,4
"1942",0,25,2,2,0,0,0
"1943",0,10,2,1,0,0,0
"1944",0,120,2,2,0,0,0
"1945",0,15,2,2,0,0,0
"1946",1,20,1,2,2,4,0
"1947",0,30,2,2,0,0,0
"1948",3,30,1,2,2,4,0
"1949",1,10,1,2,2,5,0
"1950",10,30,1,2,2,5,0
"1951",0,0,2,2,0,0,3
"1952",0,15,2,2,0,0,0
"1953",0,0,2,2,0,0,1
"1954",0,60,2,1,0,0,0
"1955",0,0,2,2,0,0,3
"1956",0,10,2,2,0,0,0
"1957",2,120,1,1,2,2,0
"1958",0,0,2,2,0,0,1
"1959",4,30,1,2,2,2,0
"1960",0,30,2,2,0,0,0
"1961",0,120,2,2,0,0,0
"1962",1,60,1,2,2,4,0
"1963",0,0,2,2,0,0,5
"1964",0,0,2,2,0,0,2
"1965",5,60,1,2,2,5,0
"1966",0,30,2,1,0,0,0
"1967",0,0,2,2,0,0,5
"1968",0,30,2,2,0,0,0
"1969",1,20,1,2,2,4,0
"1970",0,30,2,2,0,0,0
"1971",0,0,2,2,0,0,2
"1972",0,30,2,2,0,0,0
"1973",2,60,1,2,1,5,0
"1974",7,40,1,1,2,1,0
"1975",0,0,2,2,0,0,1
"1976",0,0,2,2,0,0,3
"1977",0,0,2,2,0,0,1
"1978",0,5,2,2,0,0,0
"1979",0,30,2,2,0,0,0
"1980",2,30,1,2,2,3,0
"1981",3,10,1,1,1,4,0
"1982",0,0,2,2,0,0,3
"1983",0,0,2,2,0,0,2
"1984",0,0,2,2,0,0,3
"1985",0,0,2,2,0,0,3
"1986",0,15,2,1,0,0,0
"1987",1,30,1,2,2,4,0
"1988",1,15,1,2,1,2,0
"1989",0,15,2,2,0,0,0
"1990",10,20,1,2,1,3,0
"1991",1,15,1,2,2,3,0
"1992",0,30,2,2,0,0,0
"1993",2,30,1,2,2,4,0
"1994",1,30,1,2,2,3,0
"1995",0,3,2,2,0,0,0
"1996",0,0,2,2,0,0,2
